t,o,h,l,c,v
1729569600,67377.8,67484.1,67269,67484.1,1675977
1729573200,67484,67636.9,67434.4,67565.1,2812377
1729576800,67565.1,67772.3,67550,67550,4075314
1729580400,67550,67686.5,67339.6,67378.3,2966650
1729584000,67378.3,67378.3,66884.2,66926.4,9841437
1729587600,66927.6,67121.1,66716.1,66949.2,8158628
1729591200,66949.2,67234.5,66850,67169.9,5741504
1729594800,67170,67501.5,67138.3,67274.6,4788086
1729598400,67274.6,67463.3,66834.6,66976.9,6930448
1729602000,66976.9,67162.9,66631,66981.8,10317362
1729605600,66981.8,67685,66808.4,67550,19481539
1729609200,67550.1,67666.4,67090.1,67261.8,9765218
1729612800,67260.4,67260.5,66906,66950.3,7029284
1729616400,66950.4,67433.9,66930,67303.3,5843301
1729620000,67303.3,67500,67224.1,67348.9,3592239
1729623600,67348.9,67613.7,67315.9,67460,2998771
1729627200,67457.1,67555.3,67393,67495.5,1762599
1729630800,67495.5,67531.3,67369,67502.4,1179881
1729634400,67502.4,67807.9,67451.6,67697,5920267
1729638000,67697.1,67756.9,67258,67398.9,4787052
1729641600,67399,67444.2,67104.5,67154.6,4723238
1729645200,67154.5,67372.6,67154.5,67330.2,2021988
1729648800,67330.2,67371.1,67030.2,67071.8,4066580
1729652400,67071.7,67160,66868.2,67057.4,4175453
1729656000,67057.5,67218.7,66976.7,67199.1,2478525
1729659600,67199.1,67212.2,67020.7,67059.9,2306319
1729663200,67059.9,67283.5,66886,66900,4787636
1729666800,66900,66983.7,66778.8,66833.8,6541137
1729670400,66833.9,67043.1,66400.7,66521.2,12532907
1729674000,66521.3,66597.1,66180,66496.5,13713466
1729677600,66496.6,66633,66374.2,66386.2,4194464
1729681200,66386.1,66587.7,66284.3,66403.7,3404053
1729684800,66403.7,66488.8,66088.2,66394.5,9937585
1729688400,66394.6,66879.4,66333.4,66765.4,9235498
1729692000,66765.4,66842.2,66390,66463.8,8112314
1729695600,66463.9,66467,65900.1,66196.1,16257797
1729699200,66196.1,66286.5,65765.6,65860,11929084
1729702800,65860.1,65971.3,65618.1,65720.8,11348288
1729706400,65720.8,66066.9,65240,66037.9,19860558
1729710000,66036.8,66562.5,65850,66457,10924763
1729713600,66457.1,66666,66322.7,66651.8,4432214
1729717200,66651.7,66665,66343,66394.7,2627836
1729720800,66394.7,66563.6,66325.1,66462.4,3022863
1729724400,66462.4,66799.9,66444.3,66638.7,3790724
1729728000,66638.7,67441.9,66482.8,67408,9352669
1729731600,67408,67638.9,67022.1,67246.8,10902095
1729735200,67247.1,67500,67122.2,67429,3531819
1729738800,67429.3,67462.7,67184.4,67184.4,2805442
1729742400,67184.4,67408.5,67180,67349.1,3015541
1729746000,67349,67442.7,67314.4,67333.8,2673568
1729749600,67332,67448.3,67088,67093.4,3364228
1729753200,67093.3,67298.6,67051,67104,5254144
1729756800,67103.2,67233,66827,66837.2,5458624
1729760400,66837.2,66994.1,66702.2,66868.7,5917556
1729764000,66868.8,67114.1,66829.1,66985.5,4942627
1729767600,66985.7,67315,66971.9,67268.3,4349439
1729771200,67269.2,67581.6,67238,67479.4,7478690
1729774800,67479.2,68000.6,67402.6,67853.8,14833955
1729778400,67853.9,67931.5,67488.9,67740.9,14451947
1729782000,67738.1,67941.4,67555.8,67656.9,7938163
1729785600,67653.8,67749.9,67313.4,67540.2,7597750
1729789200,67540.2,67900,67418.4,67618.6,4006937
1729792800,67620.1,67918,67589.4,67787,2962414
1729796400,67787.1,68388.9,67683.1,68268.4,8077055
1729800000,68268.4,68315,67925.6,68149.3,5354664
1729803600,68150.8,68825.2,68150.8,68315.7,9877188
1729807200,68315.1,68529.8,68150.4,68150.5,3221639
1729810800,68150.5,68238.6,67980.4,68172.2,3404814
1729814400,68172.2,68250,67855.1,67955.6,4331543
1729818000,67955.7,67976.7,67810,67941.1,3946395
1729821600,67941.1,68054.9,67788.2,68033.8,3255043
1729825200,68033.9,68230,67940.6,67966.1,3946492
1729828800,67966.1,68006.6,67658.3,67710.8,6109339
1729832400,67710.2,67849.4,67558,67732.7,3287257
1729836000,67732.8,67832.8,67564.3,67615.1,3353799
1729839600,67615.1,67702.7,67188.5,67504,8488489
1729843200,67504,67781,67286,67630.9,5225465
1729846800,67630.9,67850,67485.9,67811.4,5108303
1729850400,67811.5,67850.4,67640.8,67836.1,3253697
1729854000,67836.1,68150,67759.9,68071.4,4828153
1729857600,68072.1,68260,67931.2,68024.9,6156968
1729861200,68024.9,68398,67700,68301.3,9222654
1729864800,68301.4,68729.5,68098.7,68276.6,15992910
1729868400,68275.9,68510,67400.8,67656.1,12302976
1729872000,67655.7,67849.1,67286.5,67637,12003770
1729875600,67637.2,67777,66723.9,66813.7,17784253
1729879200,66813.7,67554.9,65957.6,66993.2,31409499
1729882800,66993.2,67196.1,66590.7,66821.9,9155349
1729886400,66822.1,67017.4,66585.2,66910.3,4277789
1729890000,66911,67270.9,66911,67264.6,3320485
1729893600,67264.5,67360.4,66589.4,66589.4,4383981
1729897200,66600.6,66774.4,65543.2,66662.4,25302791
1729900800,66662.4,66816,66507.6,66703.4,5736452
1729904400,66703.3,66781.8,66506.2,66672.9,3694875
1729908000,66672.8,67000,66407.6,66806.9,3922462
1729911600,66807,66946,66660.7,66874.5,2782103
1729915200,66876.2,66961.8,66741.7,66906.3,2032823
1729918800,66906.4,67188,66906.3,67095.4,2932925
1729922400,67095.3,67200,66998,67124.5,1857240
1729926000,67124.6,67146,66954.3,66969.2,1969587
1729929600,66969.2,67144.3,66954.7,67086.2,1721781
1729933200,67086.1,67223,67016.6,67016.6,2333072
1729936800,67016.6,67149.3,66956,67018.7,1408712
1729940400,67018.8,67128,66922,67099.1,1422302
1729944000,67099.2,67142.1,66974.8,67008.7,1563394
1729947600,67008.7,67092.7,66844.9,66866.2,3131045
1729951200,66865.4,66930.7,66710,66770.7,4156907
1729954800,66768.3,66980,66730.1,66858.3,2495801
1729958400,66858.4,67015,66756.5,66945.5,2216660
1729962000,66945.4,67137.9,66927.2,67026.2,1974921
1729965600,67026.3,67112.4,66984,67000.5,1177132
1729969200,67000.4,67148,66999.4,67139.9,959207
1729972800,67140,67442.1,67100.2,67222,3354648
1729976400,67221.9,67232.7,67056.7,67133.5,1944671
1729980000,67133.5,67198.6,67064.5,67093.8,680930
1729983600,67093.7,67120.2,67044.2,67061.1,444531
1729987200,67061.1,67085.3,66905.7,66971.8,1958279
1729990800,66971.8,67090,66880,67035.9,1865412
1729994400,67035.4,67077.1,66984.2,67017.2,949435
1729998000,67017.6,67277.9,66951.2,67246.2,2993962
1730001600,67247.4,67277.9,67075,67113.1,1493820
1730005200,67113.1,67181.8,67106.1,67142.2,1125936
1730008800,67142.3,67154.9,67089.2,67154.9,912767
1730012400,67154.9,67200,67140.7,67163.9,999570
1730016000,67163.8,67230,67128.3,67179.8,1223260
1730019600,67179.9,67182.3,67060.5,67108,1206487
1730023200,67108,67162.2,67030,67051.9,1482087
1730026800,67051.9,67159.6,67004.3,67091,1368407
1730030400,67091,67490.3,67084.7,67359.3,5903992
1730034000,67359.4,67750,67355.5,67579.8,7812741
1730037600,67579.8,67716,67560.4,67664.4,3550104
1730041200,67664.4,67829.4,67650.1,67748.4,3901270
1730044800,67748.5,67842.3,67613.2,67787.5,2768212
1730048400,67787.6,67961.8,67677,67720.5,3625039
1730052000,67720.4,67735.8,67506.3,67528,2780020
1730055600,67528,67837.7,67516.6,67808.6,2290992
1730059200,67808.4,67885.7,67690,67725.3,1781456
1730062800,67725.3,68139.8,67696.3,67891.9,3094950
1730066400,67891.8,68293.3,67891.8,68077.5,8490613
1730070000,68077.7,68250.3,67949.1,67987,2657398
1730073600,67985.4,68087.1,67795.7,67823.6,2909548
1730077200,67823.5,67881.2,67705.3,67715.3,2376458
1730080800,67714.1,67833,67638.9,67774.5,2122750
1730084400,67773.2,67954.1,67666,67693.9,3137352
1730088000,67693.9,67772.4,67580.1,67717.5,2550300
1730091600,67717.4,67934.4,67581,67871.4,2119702
1730095200,67871.5,67920,67766,67919.9,1944309
1730098800,67920,68645.9,67920,68378.2,13623543
1730102400,68378.3,68568.5,68290.7,68293.1,3924373
1730106000,68293.1,68580,68202,68534.3,4910341
1730109600,68534.2,68800,68508.8,68584.9,6892439
1730113200,68584.8,68727.6,68446.2,68710.6,5082500
1730116800,68710.6,69030.1,68519.1,68867.6,11003107
1730120400,68867.6,69288,68723.2,68784.3,16299212
1730124000,68784.7,69055.2,68608,68800,9049089
1730127600,68800,68808,68388.5,68459.6,8207725
1730131200,68456.5,68941.6,68411,68666.1,7394847
1730134800,68666,69168.3,68469.5,68939.4,8915728
1730138400,68939.5,69193.8,68792.5,69151.5,4213471
1730142000,69151,69886.9,69090.5,69571.3,20459367
1730145600,69576.8,69667.5,69312.5,69590.3,2996507
1730149200,69590.3,69745,69460.9,69744.5,1890039
1730152800,69744.5,70298.1,69744.4,69924.2,14189346
1730156400,69924.3,70117.9,69692.8,69915.9,4611596
1730160000,69916.3,69966.9,69713,69913.4,4084430
1730163600,69913.3,70355.4,69783.9,70254.8,6262668
1730167200,70254.8,71575.2,70165.9,71137,28947558
1730170800,71137,71377.7,70848.3,70916,7556855
1730174400,70916.3,71108.5,70893.1,71052.2,3644376
1730178000,71052.2,71074.8,70867.9,71008.3,2612508
1730181600,71008.4,71333.2,70980.4,71212.2,3522416
1730185200,71212.2,71234.9,70800,70992.6,4192237
1730188800,70992.7,71187.5,70941.2,71093.8,2969814
1730192400,71093.9,71320,71076.5,71260.2,3357220
1730196000,71260.3,71309.8,71034.9,71134.2,3036921
1730199600,71134.2,71550,71112.5,71410.5,7728681
1730203200,71410.5,71467.3,71070,71081.4,5144842
1730206800,71081.4,71782.6,70889.1,71760,12943639
1730210400,71760,71952.6,71288,71808.9,17239267
1730214000,71808.8,72385.7,71602.8,72333.7,19250929
1730217600,72332.9,72887.9,72291.2,72683.7,19172857
1730221200,72683.8,72943.8,72456,72672.5,13150952
1730224800,72673,73229.6,72612.2,73137,9381830
1730228400,73137.1,73650,72478,72507,20202780
1730232000,72509.4,72637.8,71858.4,72317.1,11812894
1730235600,72315.3,72608.7,72201.6,72286.1,2959188
1730239200,72286,72974.8,72188,72654.8,4654897
1730242800,72654.8,72800,72505,72723.7,3613073
1730246400,72723.7,72773.6,72113.2,72280,4812769
1730250000,72282,72425.7,72009.1,72409.7,6475474
1730253600,72409.7,72650,72313.1,72328.3,3723263
1730257200,72328.4,72479.6,72168,72232,2471614
1730260800,72231.8,72360.8,72180,72280,1865687
1730264400,72280,72509,72268.4,72489.9,2373863
1730268000,72489.9,72606.4,72287.5,72287.6,3486388
1730271600,72287.7,72450,72090,72222.2,3405842
1730275200,72222.1,72536.6,72212.2,72230.9,3810740
1730278800,72232.1,72576.4,72215.7,72557.5,2922815
1730282400,72557.6,72588,72338.6,72353,1945787
1730286000,72353.1,72359.7,71908.2,71970.3,5458989
1730289600,71970.3,72136.1,71742.3,71860.9,9766451
1730293200,71860.9,72106.9,71421.6,71955.8,12664272
1730296800,71955.7,72454,71920.1,72384.6,9497556
1730300400,72383.6,72416.5,71690,72042.3,9192883
1730304000,72042.1,72183.6,71786.9,72087.4,3965488
1730307600,72087,72109,71627.4,71887.2,4090778
1730311200,71887.3,72128,71839.7,71959.8,3951936
1730314800,71958.4,72048.2,71764,71808.1,3184822
1730318400,71805.2,72834.2,71606,72833.7,14766400
1730322000,72833.8,72937,72084.7,72376.6,5441578
1730325600,72376.8,72650,72233.4,72382.7,2774244
1730329200,72382.8,72688,72325.5,72327,3708819
1730332800,72327.1,72399.4,72028,72148.9,4013647
1730336400,72150,72443.9,72006.6,72341.6,3846544
1730340000,72341.7,72555,72161,72531.4,3393613
1730343600,72531.6,72575.7,72261.6,72327.4,2813427
1730347200,72327.7,72354.9,72200,72259.2,1990740
1730350800,72259.2,72373.3,72191.3,72265.6,1626721
1730354400,72265.7,72306.4,72120,72176,1608950
1730358000,72177.9,72444.6,72122,72372.9,2489664
1730361600,72373,72415.4,72127.5,72258.5,3304511
1730365200,72258.4,72363.9,72222.9,72264.4,2060874
1730368800,72264.5,72660,72186.4,72600.2,5360736
1730372400,72600.1,72625.8,72197,72197.9,3838079
1730376000,72198,72260.6,71942.4,72089.6,5896131
1730379600,72089.7,72162.8,71111,71308.3,18342804
1730383200,71308.3,71432.4,70624.3,70766,23788133
1730386800,70766,71071.3,70430,70637.2,14782718
1730390400,70636.8,70919.9,70382,70422.8,7744133
1730394000,70422.9,70821.1,70377,70799.9,5020307
1730397600,70799.9,70800,70115.5,70643.5,10437551
1730401200,70643.5,70770.4,70050,70115.5,5546187
1730404800,70115.2,70296.8,69663.8,70023.4,18330171
1730408400,70023.5,70541.6,69845,70445.6,5198795
1730412000,70445.7,70528.8,70160,70480,3289037
1730415600,70479.9,70637.8,70284.1,70290.4,3278666
1730419200,70290.5,70467.5,70113.7,70155.2,3667426
1730422800,70155.2,70349.6,69251.3,69392,15641416
1730426400,69392,69587.8,68827.4,69558.3,16647595
1730430000,69558.3,69727.9,69310,69350.9,5388414
1730433600,69351,69611.6,69323.2,69575,2647969
1730437200,69575,69662.2,69505.3,69590.2,2334416
1730440800,69590.1,69683.9,69200,69204.1,4303052
1730444400,69204,69408.8,69060,69261.5,4223867
1730448000,69261.5,69517.7,69224.9,69358.9,2488644
1730451600,69359,69571.6,69295.7,69503.7,2514740
1730455200,69503.6,70138,69492.1,69961.8,9038357
1730458800,69961.9,70214,69961.8,69973.6,4026882
1730462400,69973.7,70448.2,69868.4,70325.6,9468686
1730466000,70325.4,71199.6,70114.3,71176.1,13932384
1730469600,71176,71586.5,70866,71223.8,18276130
1730473200,71223.9,71321.3,69001,69358.1,27024583
1730476800,69358,70480,69320.5,69880,15748598
1730480400,69880.1,70152.4,69419,69548,11451326
1730484000,69548,69612.4,69052.1,69138.9,10016823
1730487600,69139.6,69437.5,68805.8,69243.3,10294207
1730491200,69242.9,69444.4,69146.9,69229.5,4235545
1730494800,69230.3,69333.2,68827.9,69249.8,3820999
1730498400,69249.7,69429,69211,69413.1,1748377
1730502000,69413.2,69600,69338.8,69464.1,1825069
1730505600,69464.2,69653,69451,69642.1,2092380
1730509200,69642.9,69676,69476.4,69642.7,1922707
1730512800,69642.7,69888,69629.7,69629.7,3104151
1730516400,69629.7,69763.4,69521.5,69565.3,1918751
1730520000,69565.3,69599.9,69432.3,69539.8,2263891
1730523600,69539.8,69699.9,69413,69680,2458770
1730527200,69680.5,69723.3,69540.4,69717.8,1456533
1730530800,69717.8,69796.9,69644.4,69786.7,2975270
1730534400,69786.7,69818,69546,69604,1871464
1730538000,69604.1,69644,69470.1,69529.4,2791304
1730541600,69529.3,69601.2,69380,69591.4,2514245
1730545200,69591.5,69682.7,69544.5,69580.3,1298943
1730548800,69580.2,69657.6,69351.1,69419.4,2407931
1730552400,69419.4,69665,69321.9,69332,4716084
1730556000,69332,69403.9,69000,69249.9,7862041
1730559600,69250,69426.4,69110,69374.9,4895661
1730563200,69375.2,69585,69284.4,69551.9,3902561
1730566800,69552,69560,69300,69365.4,2227802
1730570400,69365.4,69454.4,69183,69390.3,2583189
1730574000,69391.4,69520.2,69347.9,69466.4,1449173
1730577600,69466.5,69530,69423.9,69508.7,918339
1730581200,69510.2,69528.3,69404.2,69404.3,634998
1730584800,69404.3,69515,69316.1,69395.5,1382641
1730588400,69395.4,69415.5,69123.5,69340.6,2126487
1730592000,69340.6,69359.8,69127.9,69128,1406709
1730595600,69128,69203.9,68959.1,68987.9,3430407
1730599200,68987.9,69009.2,67812.4,68183.9,24015227
1730602800,68184.3,68437.7,67993.3,68343.5,6190035
1730606400,68343.6,68664.9,68269.6,68554,5335407
1730610000,68554,68660,68380.1,68400.1,3518621
1730613600,68400.3,68736,68340.9,68536.3,3013671
1730617200,68536.4,68669.9,68341.2,68367,2429758
1730620800,68367.1,68577,68263.6,68436.7,4160557
1730624400,68436.8,68497.8,68171.3,68215,2525042
1730628000,68215.1,68528,68213.5,68398.2,2144950
1730631600,68398.1,68545,68274.9,68323.2,1849964
1730635200,68320.1,68518.4,68251.7,68447,1522522
1730638800,68446.7,68471.1,67923.6,68018.3,5834016
1730642400,68019.9,68168.8,67558,67753.3,13250105
1730646000,67754.3,68198.7,67422,68058,11313906
1730649600,68057.7,68510,68025.7,68112.5,10797768
1730653200,68112.4,68437.9,68093.2,68320.5,3614223
1730656800,68320.6,68409.8,67611.7,67979.6,8560852
1730660400,67978.6,68666,67956.1,68642.3,6400425
1730664000,68642.6,68936.4,68456.5,68926.5,4919077
1730667600,68924.7,69315.9,68918,69100,6286625
1730671200,69100,69256.8,68743.2,68839.1,3311962
1730674800,68839.1,68882,68447.5,68741.6,5444398
1730678400,68740.2,68740.3,68167.1,68677.6,7374215
1730682000,68677.6,69000,68531.1,68939.8,7689109
1730685600,68940.1,69288,68844.9,69256,5543800
1730689200,69256,69463.9,68961.1,69007.2,7426767
1730692800,69007.2,69366.3,69007.2,69120.1,2806111
1730696400,69120.1,69148.4,68653.2,68794,4206282
1730700000,68794.1,69145.4,68788.5,69094,3558277
1730703600,69094,69147,68583.6,68596.6,5508714
1730707200,68596.6,68732.4,68452,68672.3,5677394
1730710800,68672.3,68888,68430,68615.3,7345191
1730714400,68615.4,68880,68572.8,68803,4197861
1730718000,68803,69012.6,68668.5,68760.9,3976683
1730721600,68760.9,68978.8,68706.3,68938.4,3983069
1730725200,68938.3,69227,68625,68641,9456952
1730728800,68641,68707.9,68162.5,68383.2,12530816
1730732400,68383.1,68734.6,68211.1,68609.5,8419898
1730736000,68609.4,68815.5,67480.4,67721.2,17379345
1730739600,67721.2,67919.8,67220.3,67802.9,13703981
1730743200,67803.7,68032.6,67530.1,67634,6665265
1730746800,67634.2,68049.2,67619.2,67840.7,4262201
1730750400,67840.6,67840.6,67306.5,67338.8,4451623
1730754000,67338.7,67613.5,66800.1,67092,12633646
1730757600,67092,68083.4,67032.9,67895.5,6069131
1730761200,67895.3,68011,67609.1,67822.8,3967672
1730764800,67822.8,68180.6,67762.4,68001.3,4436056
1730768400,68001,68072.2,67448.2,67973,6930697
1730772000,67973.1,68050.5,67789.2,67846.2,2687799
1730775600,67846.9,68264.6,67842.6,68215.4,3338254
1730779200,68215.3,68480.6,68188,68290.4,5328547
1730782800,68289.8,68749.4,68265.1,68697.3,5074002
1730786400,68697.3,68765.3,68532.6,68731.7,3673975
1730790000,68731.7,68948.5,68534.3,68861.1,5485798
1730793600,68861.1,69080,68738.2,69007.5,4652057
1730797200,69004.6,69079.6,68701,68735.5,5431300
1730800800,68735.5,68811.9,68584.8,68738.5,3917530
1730804400,68738.5,68938.8,68729.6,68776.2,4111985
1730808000,68777.5,68920.8,68639.9,68832.7,2663901
1730811600,68832.5,68891,68646.4,68784.8,3461393
1730815200,68783.3,70276,68731.6,69924.9,26174814
1730818800,69923.8,70028.9,69177,69597.5,19557671
1730822400,69597.5,70500,69486.6,70142.3,14149634
1730826000,70142.5,70414.4,69835.5,69906.5,8667735
1730829600,69906.5,70213.1,69679.7,70185.6,5389325
1730833200,70186.9,70227.4,68686.5,68964.2,12299476
1730836800,68964.1,69626.2,68803.9,69401.6,7744408
1730840400,69405.4,69581.9,69051.3,69129.6,3194929
1730844000,69130.6,69648.1,68856.5,69556.5,6226561
1730847600,69556.4,69874.1,69260.1,69348.7,6691160
1730851200,69349.9,71403.1,69260.1,71043.6,24415029
1730854800,71043.6,71359.4,70578,71076.1,17952182
1730858400,71075.9,73295.4,70899.3,73061.3,33416320
1730862000,73061.3,75488,73016.4,74310.5,55034121
1730865600,74312,74929.2,73844.9,74235.7,22748405
1730869200,74233.3,74819.7,73572.1,74726.3,18953382
1730872800,74726.3,75395,74171.4,74230.9,26788173
1730876400,74230.8,74629,73060.9,73381.6,22461049
1730880000,73381.6,73545,72666,73443.2,19771627
1730883600,73443.1,74063,73443.1,73737,10190355
1730887200,73737.1,73932.8,73323.5,73806.5,7314113
1730890800,73807.1,74453.3,73620.2,74239.9,11088774
1730894400,74239.9,74735.9,74099,74118.1,10519238
1730898000,74118.1,74227.7,73500,73946.2,11700295
1730901600,73946.2,74688,73454,73607.9,20921615
1730905200,73608.1,74444.4,73482.2,74226.5,14389571
1730908800,74229.1,74501.4,74082.5,74282.7,8185455
1730912400,74282.7,74608.6,74100.1,74393.8,6481106
1730916000,74393.7,75166,74351,75166,9272375
1730919600,75165.9,75765.4,74950,75748.1,13873876
1730923200,75748.2,76344,75440.5,76038.2,14774513
1730926800,76036.3,76097,75592.5,75837.4,6129451
1730930400,75838.2,75977,75479.5,75590.9,4073111
1730934000,75590.8,75794,75520,75542.2,3869061
1730937600,75540.2,75617.4,75031,75311.6,5304302
1730941200,75311.7,76042.8,75176.4,75357.1,10346526
1730944800,75359.1,75429.9,75120,75249.2,4968203
1730948400,75250.3,75368,74956.1,75013.5,4862424
1730952000,75013.5,75034.7,74606.7,74711,6789609
1730955600,74711,74899.7,74662.2,74744.8,3296804
1730959200,74744.9,74829.7,74402,74758.5,8560301
1730962800,74758.6,74958.8,74665.7,74757.8,4384789
1730966400,74757.8,75148.9,74668.6,75143,5424802
1730970000,75143.7,75154.7,74776.4,74903.5,4453293
1730973600,74903.4,75031.6,74740.6,75013,4336376
1730977200,75013.1,75025.2,74700,74736.6,3090280
1730980800,74736.7,75090,74714.3,74974,4007240
1730984400,74974.2,75014.3,74575.2,74659.1,6516333
1730988000,74658.9,74997.3,74498.1,74791.7,9162107
1730991600,74790,76039.5,74661.7,76021.8,15896165
1730995200,76021.7,76195.1,75520,75853.5,9456919
1730998800,75853.5,76444.4,75703.8,76206.2,10146663
1731002400,76207.7,76688.2,75712.3,76549.1,11858903
1731006000,76548.4,76560.7,75865.6,76466.9,12912712
1731009600,76467.9,76853.7,76224.2,76364.7,9301076
1731013200,76373.4,76500.3,75764.1,75813.7,4495429
1731016800,75813.7,75930.3,75401.6,75827.4,4563990
1731020400,75827.5,76034.9,75652.1,75819,3383203
1731024000,75819,76311,75788.7,75967.5,6058643
1731027600,75971,76289.5,75779.4,75933.5,4865595
1731031200,75933.5,75977.6,75600,75667.4,3606589
1731034800,75667.5,75856.3,75538,75856.2,3374752
1731038400,75856.2,75985.9,75760,75781.9,2536316
1731042000,75781.9,76100,75762,75942.1,3062025
1731045600,75942.3,75984.6,75793.8,75843.3,1963772
1731049200,75843.4,76197.7,75654,76119.8,4988262
1731052800,76119.7,76133.9,75724.1,75781,4062988
1731056400,75781.6,76046.2,75737.6,75918.2,2531110
1731060000,75917.5,76280.3,75751.1,76198.3,4732822
1731063600,76198.3,76249,75893.3,75907,2907702
1731067200,75907.1,76146,75900.1,76027.3,4188292
1731070800,76025.9,76236,75821,76218.2,5707034
1731074400,76218.3,76266,75590.9,75721.2,11251167
1731078000,75731,76550,75602.1,76362,16954930
1731081600,76361.9,76459.8,75779.1,75878.8,10653232
1731085200,75878.9,76478.8,75782.9,76330.9,8973477
1731088800,76330.9,76987.9,76275.5,76744.2,12526550
1731092400,76742.6,77133,76663.8,76842.3,9636012
1731096000,76843.8,77025.6,76350,76521.6,8402298
1731099600,76521.5,76624.3,76290.1,76418.3,3970986
1731103200,76418.3,76579,76244.8,76321.6,2676455
1731106800,76322,76480.8,76248.6,76456.8,2006118
1731110400,76456.7,76579.8,76314,76380.5,3724797
1731114000,76379.2,76500,76203,76276.9,3192249
1731117600,76276.9,76393.5,76100.1,76385,4032782
1731121200,76384.9,76399,76204.1,76301.8,2179162
1731124800,76299.6,76375.9,76252.8,76341.6,1431670
1731128400,76341.5,76618.5,76314.8,76505,5148799
1731132000,76504.9,76748.6,76360,76470.5,5281430
1731135600,76470.6,76499.2,76320,76497.7,2946647
1731139200,76497.5,76702.8,76404.9,76512.9,2867315
1731142800,76512.9,76600,76470.4,76516.1,2588506
1731146400,76516.1,76590.8,76380.1,76434.5,2546474
1731150000,76434.5,76498.9,76355.6,76460.9,2089932
1731153600,76459.3,76536.9,76258,76264.7,2821238
1731157200,76264.7,76489.2,76264.6,76395.2,2570766
1731160800,76395.2,76418.5,76255.6,76332.4,2474563
1731164400,76329.8,76390.3,76260,76294.4,1756048
1731168000,76294.4,76309.7,76018.7,76060.3,4144453
1731171600,76060.3,76211.6,75666.1,76204,8247593
1731175200,76204,76362.9,76158.3,76323.8,2763106
1731178800,76323.7,76688,76085.3,76172.8,8351227
1731182400,76172.9,76334.4,76142.9,76263,1244958
1731186000,76263,76466,76189.7,76415.7,1263431
1731189600,76415.7,76589.4,76331.9,76493.7,2497904
1731193200,76493.7,76880,76445.8,76642.9,8215318
1731196800,76642.8,77067.4,76468.1,76837.4,8017257
1731200400,76837.4,76917.5,76637.5,76668.2,4961284
1731204000,76665.9,77500,76619.4,76993.8,18112367
1731207600,76993.7,77390.4,76940,77154.2,7121737
1731211200,77153.6,79959.5,77090.4,79161.3,30792582
1731214800,79146.9,79876.8,78812.6,79060.6,22779709
1731218400,79060.7,79241.7,78618,78915.3,10903688
1731222000,78917.3,79145.8,78720.8,78817,6640748
1731225600,78817,79132,78817,79120.3,3842062
1731229200,79120.4,79495.5,79109.4,79365.5,8401197
1731232800,79365.6,79800.7,79272,79549.2,9700107
1731236400,79547.9,80149.3,79547.9,79885.5,13864836
1731240000,79884,80200,79268.3,79665.9,12935660
1731243600,79665.9,79900,79539.3,79720,4594200
1731247200,79720,79979.9,79158,79503.7,10547546
1731250800,79503.7,79766.7,79371.7,79684.2,4416382
1731254400,79684.2,79781,79472.2,79770,3051416
1731258000,79769.6,80791.2,79640.4,80383,12179885
1731261600,80383.1,81126.9,80383.1,80578.9,11142424
1731265200,80580,80883.1,79321,79771.8,12982482
1731268800,79771.9,79935.6,78907.7,78976.7,7728992
1731272400,78976.8,80087.2,78507.2,79887.1,10347325
1731276000,79890.2,81717.4,79812.5,80652,17039353
1731279600,80652,80741.5,79945.6,80387.2,8216231
1731283200,80381.2,80856.6,80235.8,80601.2,6636445
1731286800,80602.8,81783.9,80383.4,81219.3,10886373
1731290400,81219.4,81536.1,81048.8,81449.9,5678961
1731294000,81450,81900,80953.4,81622.5,6030488
1731297600,81621.1,81732.6,81140,81445.6,4406304
1731301200,81443.2,81584,80455.7,80753.9,9063320
1731304800,80749.8,81273.3,80604.6,80907.6,7062665
1731308400,80907.6,81235.2,80776,81118,4712285
1731312000,81117.2,81378.5,81011.5,81224.1,5242307
1731315600,81235.1,81753.2,81154.4,81671,7725988
1731319200,81670.9,82356,81641.6,81937.9,15316925
1731322800,81937.9,82185.2,81781,82081,5807503
1731326400,82082,82555,81651,82100.1,12796707
1731330000,82100.1,82161.8,81416,81773.1,10740078
1731333600,81773,82689,81450.8,82422.2,22347140
1731337200,82426.2,84278.9,82288.1,84003.8,36061526
1731340800,84000,84850,83808,84189,25065524
1731344400,84181.8,84810.9,83887,84556.6,13774751
1731348000,84556.5,85867.8,84168.9,85840.2,18829398
1731351600,85840.1,86828.8,85398.4,86110.3,25345962
1731355200,86110.3,87388.8,86056.1,86869.1,18787549
1731358800,86868.8,88452,86649.7,87923.4,19109839
1731362400,87926.6,88113,86430.4,88051,17612897
1731366000,88051.1,89800,88051.1,88717.1,31376636
1731369600,88717.1,89033,86616,89014.1,25011568
1731373200,89014.2,89539.2,88400.1,88555.5,18520975
1731376800,88555.9,88887.8,86987.1,87738.2,14345893
1731380400,87738.3,88340.1,87516.1,88130.1,8723297
1731384000,88130,89064,87780.1,88477.2,10643218
1731387600,88477.3,88859.8,88115.8,88433.2,7139615
1731391200,88433.2,89888,88224,89594.4,13536903
1731394800,89594.3,89978.4,89053.5,89078.5,13495816
1731398400,89076.2,89466,88805.8,89439,7056567
1731402000,89439.1,89545.7,87717.7,87735.7,17643984
1731405600,87735.8,88156.6,85439.2,86932.7,39667189
